time,seconds_elapsed,z,y,x
1718607535208969700,114.9659697265625,70.6875,-37.83749771118164,-37.724998474121094
1718607535259116500,115.01611645507812,70.875,-38.53125,-37.04999923706055
1718607535309245000,115.06624487304687,71.1937484741211,-38.45624923706055,-36.45000076293945
1718607535359364400,115.1163642578125,71.6624984741211,-38.625,-35.54999923706055
1718607535409508400,115.16650830078125,71.83124542236328,-38.68124771118164,-34.96875
1718607535459669200,115.21666918945313,71.98124694824219,-38.41875076293945,-34.93124771118164
1718607535509793000,115.26679296875,72.44999694824219,-38.77499771118164,-34.66875076293945
1718607535559957800,115.31695776367188,72.6187515258789,-39.11249923706055,-34.256248474121094
1718607535610081500,115.36708154296875,72.76874542236328,-39.09375,-34.10625076293945
1718607535660242700,115.41724267578125,72.6187515258789,-38.83124923706055,-34.08749771118164
1718607535710359300,115.467359375,72.75,-38.849998474121094,-34.23749923706055
1718607535760492000,115.51749194335937,73.03125,-38.49374771118164,-34.5
1718607535810656500,115.56765649414062,72.9000015258789,-37.93124771118164,-33.99374771118164
1718607535860806400,115.61780639648437,72.44999694824219,-37.875,-33.52499771118164
1718607535910943500,115.66794360351562,72.29999542236328,-37.89374923706055,-33.67499923706055
1718607535961080600,115.71808056640624,72.76874542236328,-38.26874923706055,-33.5625
1718607536011218200,115.76821826171874,73.0687484741211,-38.49374771118164,-33.29999923706055
1718607536061347000,115.81834716796875,73.23749542236328,-38.41875076293945,-32.68124771118164
1718607536111462400,115.86846240234375,73.5562515258789,-38.34375,-31.931249618530273
1718607536161627000,115.918626953125,73.70624542236328,-38.60625076293945,-31.94999885559082
1718607536211751000,115.9687509765625,73.57499694824219,-38.96249771118164,-31.837499618530273
1718607536261907700,116.01890771484375,72.9937515258789,-39.16875076293945,-31.256248474121094
1718607536312026000,116.06902612304688,72.39374542236328,-39.01874923706055,-30.91874885559082
1718607536362182100,116.11918212890625,72.67499542236328,-38.68124771118164,-31.5
1718607536412304400,116.16930444335938,73.2562484741211,-38.02499771118164,-31.29374885559082
1718607536462471200,116.21947119140626,73.42499542236328,-37.537498474121094,-30.337499618530273
1718607536512591600,116.26959155273437,73.7437515258789,-37.724998474121094,-29.756248474121094
1718607536562756600,116.31975659179687,74.0625,-37.66875076293945,-29.287498474121094
1718607536612883200,116.36988330078125,74.36249542236328,-37.537498474121094,-29.287498474121094
1718607536663018500,116.4200185546875,74.34375,-37.29375076293945,-29.25
1718607536713131500,116.47013159179687,74.17499542236328,-36.5625,-29.625
1718607536763277800,116.52027783203125,74.0062484741211,-36.037498474121094,-29.568748474121094
1718607536813412000,116.570412109375,73.875,-35.96249771118164,-28.818748474121094
1718607536863541200,116.62054125976563,74.625,-35.53125,-28.48124885559082
1718607536913667300,116.67066723632813,74.79374694824219,-35.756248474121094,-28.049999237060547
1718607536963813000,116.72081323242188,74.64374542236328,-35.58749771118164,-27.73124885559082
